MARKET,NAME,SYMBOL,DATEDEAL,OPEN,HIGH,LOW,CLOSE,DIFF,VOLUME
KOSPI,삼성전자,005930,2018-10-18,43950,44450,43700,44050,-0.23,8347725
KOSPI,삼성전자,005930,2018-10-19,43900,44150,43450,43900,-0.34,7842520
KOSPI,삼성전자,005930,2018-10-22,43450,43950,43200,43550,-0.8,8357648
KOSPI,삼성전자,005930,2018-10-23,43300,43450,42550,43050,-1.15,9531231
KOSPI,삼성전자,005930,2018-10-24,43050,43100,42250,42550,-1.16,13522825
KOSPI,삼성전자,005930,2018-10-25,40600,41550,40550,41000,-3.64,19338170
KOSPI,삼성전자,005930,2018-10-26,41100,41300,40400,41000,0,14413864
KOSPI,삼성전자,005930,2018-10-29,40850,41950,40550,41400,0.98,14460521
KOSPI,삼성전자,005930,2018-10-30,41400,43000,41000,42350,2.29,14205190
KOSPI,삼성전자,005930,2018-10-31,42900,43350,41700,42400,0.12,17621480
KOSPI,삼성전자,005930,2018-11-01,42450,42950,42150,42150,-0.59,13423132
KOSPI,삼성전자,005930,2018-11-02,43050,44250,42800,44150,4.74,16517112
KOSPI,삼성전자,005930,2018-11-05,43750,43800,42900,43800,-0.79,9426777
KOSPI,삼성전자,005930,2018-11-06,43750,43800,42950,43750,-0.11,7713625
KOSPI,삼성전자,005930,2018-11-07,43600,44500,43400,44000,0.57,11553998
KOSPI,삼성전자,005930,2018-11-08,44900,45050,44050,44050,0.11,12617397
KOSPI,삼성전자,005930,2018-11-09,44450,44850,43900,44300,0.57,7318500
KOSPI,삼성전자,005930,2018-11-12,43850,45250,43700,45200,2.03,8552566
KOSPI,삼성전자,005930,2018-11-13,43900,44500,43400,44500,-1.55,9311126
KOSPI,삼성전자,005930,2018-11-14,44500,44500,43800,44100,-0.9,6783344
KOSPI,삼성전자,005930,2018-11-15,44050,44350,43500,44250,0.34,5864067
KOSPI,삼성전자,005930,2018-11-16,44600,44750,43700,44000,-0.56,7777124
KOSPI,삼성전자,005930,2018-11-19,44050,44250,43450,43650,-0.8,7538720
KOSPI,삼성전자,005930,2018-11-20,42450,43000,42100,42800,-1.95,9420664
KOSPI,삼성전자,005930,2018-11-21,41800,42300,41800,42100,-1.64,10769589
KOSPI,삼성전자,005930,2018-11-22,42000,42650,42000,42450,0.83,5970796
KOSPI,삼성전자,005930,2018-11-23,42450,42600,41900,42400,-0.12,5192638
KOSPI,삼성전자,005930,2018-11-26,42150,42800,42100,42600,0.47,6613009
KOSPI,삼성전자,005930,2018-11-27,42900,43100,42500,43050,1.06,8367091
KOSPI,삼성전자,005930,2018-11-28,42800,43200,42750,43150,0.23,6943099
KOSPI,삼성전자,005930,2018-11-29,43850,43850,42900,43150,0,8473511
KOSPI,삼성전자,005930,2018-11-30,43450,44000,41750,41850,-3.01,19775519
KOSPI,삼성전자,005930,2018-12-03,42750,43400,42400,43250,3.35,12110702
KOSPI,삼성전자,005930,2018-12-04,42650,42900,41900,42150,-2.54,14347746
KOSPI,삼성전자,005930,2018-12-05,40900,41750,40850,41450,-1.66,12631983
KOSPI,삼성전자,005930,2018-12-06,40600,41100,40450,40500,-2.29,14251826
KOSPI,삼성전자,005930,2018-12-07,40900,41400,40850,40950,1.11,11433083
KOSPI,삼성전자,005930,2018-12-10,40450,40650,40000,40200,-1.83,14892263
KOSPI,삼성전자,005930,2018-12-11,40600,40700,40200,40250,0.12,10638766
KOSPI,삼성전자,005930,2018-12-12,40250,40700,40150,40450,0.5,12024279
KOSPI,삼성전자,005930,2018-12-13,40650,40750,40000,40000,-1.11,26254646
KOSPI,삼성전자,005930,2018-12-14,40200,40200,38700,38950,-2.62,19671783
KOSPI,삼성전자,005930,2018-12-17,38650,39600,38650,39150,0.51,11532968
KOSPI,삼성전자,005930,2018-12-18,38300,39200,38300,38900,-0.64,11042101
KOSPI,삼성전자,005930,2018-12-19,38900,39350,38850,39100,0.51,9942037
KOSPI,삼성전자,005930,2018-12-20,38600,39100,38500,38650,-1.15,11937617
KOSPI,삼성전자,005930,2018-12-21,38200,38650,38100,38650,0,14947080
KOSPI,삼성전자,005930,2018-12-24,38500,39050,38300,38800,0.39,9729530
KOSPI,삼성전자,005930,2018-12-26,38400,38750,38300,38350,-1.16,12707675
KOSPI,삼성전자,005930,2018-12-27,38700,38800,38100,38250,-0.26,10510643
KOSPI,삼성전자,005930,2018-12-28,38250,38900,38200,38700,1.18,9900267
KOSPI,삼성전자,005930,2019-01-02,39400,39400,38550,38750,0.13,7847664
KOSPI,삼성전자,005930,2019-01-03,38300,38550,37450,37600,-2.97,12471493
KOSPI,삼성전자,005930,2019-01-04,37450,37600,36850,37450,-0.4,14108958
KOSPI,삼성전자,005930,2019-01-07,38000,38900,37800,38750,3.47,12748997
KOSPI,삼성전자,005930,2019-01-08,38000,39200,37950,38100,-1.68,12756554
KOSPI,삼성전자,005930,2019-01-09,38650,39600,38300,39600,3.94,17452708
KOSPI,삼성전자,005930,2019-01-10,40000,40150,39600,39800,0.51,14731699
KOSPI,삼성전자,005930,2019-01-11,40350,40550,39950,40500,1.76,11661063
KOSPI,삼성전자,005930,2019-01-14,40450,40700,39850,40050,-1.11,11984996
KOSPI,삼성전자,005930,2019-01-15,40050,41100,39850,41100,2.62,11492756
KOSPI,삼성전자,005930,2019-01-16,41150,41450,40700,41450,0.85,8491595
KOSPI,삼성전자,005930,2019-01-17,41700,42100,41450,41950,1.21,11736903
KOSPI,삼성전자,005930,2019-01-18,42000,42400,41950,42300,0.83,11029256
KOSPI,삼성전자,005930,2019-01-21,42700,42750,41900,42750,1.06,11355701
KOSPI,삼성전자,005930,2019-01-22,42750,42850,41850,42150,-1.4,9964356
KOSPI,삼성전자,005930,2019-01-23,41350,42250,41350,42000,-0.36,11071079
KOSPI,삼성전자,005930,2019-01-24,43050,43100,42350,43050,2.5,14747623
KOSPI,삼성전자,005930,2019-01-25,44300,44750,43750,44750,3.95,22789395
KOSPI,삼성전자,005930,2019-01-28,45000,45500,44600,45050,0.67,17998914
KOSPI,삼성전자,005930,2019-01-29,45050,45500,44350,45500,1,16215017
KOSPI,삼성전자,005930,2019-01-30,44800,46400,44800,46400,1.98,17505980
KOSPI,삼성전자,005930,2019-01-31,46650,47050,46150,46150,-0.54,21621145
KOSPI,삼성전자,005930,2019-02-01,46650,46950,46250,46350,0.43,13832454
KOSPI,삼성전자,005930,2019-02-07,46800,47100,46200,46200,-0.32,15872001
KOSPI,삼성전자,005930,2019-02-08,45700,45700,44650,44800,-3.03,12689196
KOSPI,삼성전자,005930,2019-02-11,44500,45000,44250,45000,0.45,11125044
KOSPI,삼성전자,005930,2019-02-12,44650,46250,44650,46050,2.33,13184367
KOSPI,삼성전자,005930,2019-02-13,46400,46700,46000,46200,0.33,11299738
KOSPI,삼성전자,005930,2019-02-14,46600,47500,46150,47500,2.81,17259341
KOSPI,삼성전자,005930,2019-02-15,46750,46850,45650,46050,-3.05,10554643
KOSPI,삼성전자,005930,2019-02-18,46500,46850,45850,46200,0.33,8183728
KOSPI,삼성전자,005930,2019-02-19,45850,46150,45450,45950,-0.54,6741395
KOSPI,삼성전자,005930,2019-02-20,46750,47100,46500,46900,2.07,11506720
KOSPI,삼성전자,005930,2019-02-21,46500,47200,46200,46950,0.11,8694009
KOSPI,삼성전자,005930,2019-02-22,46500,47150,46450,47150,0.43,6895772
KOSPI,삼성전자,005930,2019-02-25,47400,47550,47050,47350,0.42,7484716
KOSPI,삼성전자,005930,2019-02-26,47350,47450,46500,46750,-1.27,7985547
KOSPI,삼성전자,005930,2019-02-27,47000,47250,46750,46750,0,8045211
KOSPI,삼성전자,005930,2019-02-28,46400,46500,45100,45100,-3.53,23569321
KOSPI,삼성전자,005930,2019-03-04,46000,46100,44800,44850,-0.55,12926539
KOSPI,삼성전자,005930,2019-03-05,44600,45100,44150,44250,-1.34,10612405
KOSPI,삼성전자,005930,2019-03-06,44000,44300,43700,44000,-0.56,10202544
KOSPI,삼성전자,005930,2019-03-07,43400,44950,43400,44450,1.02,11049749
KOSPI,삼성전자,005930,2019-03-08,44450,44800,43800,43800,-1.46,7729069
KOSPI,삼성전자,005930,2019-03-11,44400,44450,43650,43650,-0.34,10717408
KOSPI,삼성전자,005930,2019-03-12,44300,44950,44150,44650,2.29,11431977
KOSPI,삼성전자,005930,2019-03-13,44250,44450,43700,43850,-1.79,8108343
KOSPI,삼성전자,005930,2019-03-14,43700,44300,43550,43850,0,18039161
KOSPI,삼성전자,005930,2019-03-15,43800,44250,43700,44200,0.8,16814163
KOSPI,삼성전자,005930,2019-03-18,43950,44150,43450,43700,-1.13,8188876
KOSPI,삼성전자,005930,2019-03-19,43750,43900,43550,43900,0.46,7609563
KOSPI,삼성전자,005930,2019-03-20,43800,44200,43100,44050,0.34,9846242
KOSPI,삼성전자,005930,2019-03-21,44600,46250,44050,45850,4.09,21138016
KOSPI,삼성전자,005930,2019-03-22,46850,47000,46250,46550,1.53,12535911
KOSPI,삼성전자,005930,2019-03-25,45300,45650,44800,45500,-2.26,8699728
KOSPI,삼성전자,005930,2019-03-26,45500,45700,44900,45250,-0.55,9729811
KOSPI,삼성전자,005930,2019-03-27,44750,45600,44250,45350,0.22,9568081
KOSPI,삼성전자,005930,2019-03-28,44950,45200,44300,44850,-1.1,6821306
KOSPI,삼성전자,005930,2019-03-29,44500,44900,44200,44650,-0.45,11491713
KOSPI,삼성전자,005930,2019-04-01,45200,45450,44850,45050,0.9,7362129
KOSPI,삼성전자,005930,2019-04-02,45550,46100,45350,45750,1.55,9480688
KOSPI,삼성전자,005930,2019-04-03,46750,46750,45800,46600,1.86,12436570
KOSPI,삼성전자,005930,2019-04-04,46150,47100,46150,46950,0.75,12650168
KOSPI,삼성전자,005930,2019-04-05,46950,47550,46600,46850,-0.21,8546339
KOSPI,삼성전자,005930,2019-04-08,47250,47250,46150,46650,-0.43,8507909
KOSPI,삼성전자,005930,2019-04-09,46700,46950,46200,46650,0,6878761
KOSPI,삼성전자,005930,2019-04-10,46400,46700,46050,46700,0.11,11883995
KOSPI,삼성전자,005930,2019-04-11,46700,46800,46150,46250,-0.96,13697399
KOSPI,삼성전자,005930,2019-04-12,46050,46900,46000,46850,1.3,7668936
KOSPI,삼성전자,005930,2019-04-15,47150,47500,47000,47050,0.43,8733019
KOSPI,삼성전자,005930,2019-04-16,47400,47400,46800,47250,0.43,7730881
KOSPI,삼성전자,005930,2019-04-17,47300,47600,47000,47050,-0.42,5513658
KOSPI,삼성전자,005930,2019-04-18,47200,47250,45500,45600,-3.08,12808747
KOSPI,삼성전자,005930,2019-04-19,45750,46000,45250,45300,-0.66,8479710
KOSPI,삼성전자,005930,2019-04-22,45400,45900,45100,45350,0.11,6006957
KOSPI,삼성전자,005930,2019-04-23,45050,45500,45000,45200,-0.33,6920566
KOSPI,삼성전자,005930,2019-04-24,45400,45650,44150,44750,-1,13299267
KOSPI,삼성전자,005930,2019-04-25,44250,45000,44100,44650,-0.22,10868965
KOSPI,삼성전자,005930,2019-04-26,44200,45000,43800,44850,0.45,9739982
KOSPI,삼성전자,005930,2019-04-29,45150,46150,45100,46150,2.9,8777517
KOSPI,삼성전자,005930,2019-04-30,46000,46300,45350,45850,-0.65,11121273
KOSPI,삼성전자,005930,2019-05-02,45500,46150,45400,45900,0.11,8625126
KOSPI,삼성전자,005930,2019-05-03,45900,46050,45300,45300,-1.31,6562916
KOSPI,삼성전자,005930,2019-05-07,45250,45300,44400,44850,-0.99,12014907
KOSPI,삼성전자,005930,2019-05-08,44300,44850,44200,44250,-1.34,10398754
KOSPI,삼성전자,005930,2019-05-09,43900,44250,42450,42450,-4.07,23029718
KOSPI,삼성전자,005930,2019-05-10,42600,43450,42450,42900,1.06,14579512
KOSPI,삼성전자,005930,2019-05-13,42500,43200,42350,42650,-0.58,7635079
KOSPI,삼성전자,005930,2019-05-14,41300,43100,41300,42650,0,11563730
KOSPI,삼성전자,005930,2019-05-15,42700,43050,42550,42550,-0.23,7670185
KOSPI,삼성전자,005930,2019-05-16,42350,42400,41350,41550,-2.35,13687828
KOSPI,삼성전자,005930,2019-05-17,41950,42050,40850,41200,-0.84,13357951
KOSPI,삼성전자,005930,2019-05-20,41650,42100,41550,42000,1.94,15752397
KOSPI,삼성전자,005930,2019-05-21,42600,43950,42350,43150,2.74,18812133
KOSPI,삼성전자,005930,2019-05-22,43700,43800,42400,43500,0.81,11033339
KOSPI,삼성전자,005930,2019-05-23,43900,44000,43250,43850,0.8,12259006
KOSPI,삼성전자,005930,2019-05-24,43800,43800,42400,42700,-2.62,13966305
KOSPI,삼성전자,005930,2019-05-27,42500,43000,42350,42650,-0.12,8066669
KOSPI,삼성전자,005930,2019-05-28,42550,42950,42150,42550,-0.23,24506881
KOSPI,삼성전자,005930,2019-05-29,41850,42100,41300,41800,-1.76,14930618
KOSPI,삼성전자,005930,2019-05-30,42200,42700,42150,42550,1.79,11766018
KOSPI,삼성전자,005930,2019-05-31,42600,42800,42150,42500,-0.12,11365999
KOSPI,삼성전자,005930,2019-06-03,42950,43900,42500,43800,3.06,15466580
KOSPI,삼성전자,005930,2019-06-04,43400,43700,43000,43450,-0.8,9913497
KOSPI,삼성전자,005930,2019-06-05,44050,44200,43700,43900,1.04,12464135
KOSPI,삼성전자,005930,2019-06-07,43600,44350,43450,44200,0.68,11683682
KOSPI,삼성전자,005930,2019-06-10,44300,44850,44050,44800,1.36,8792182
KOSPI,삼성전자,005930,2019-06-11,44800,45000,44550,44850,0.11,6664872
KOSPI,삼성전자,005930,2019-06-12,44800,45050,44300,44600,-0.56,8607439
KOSPI,삼성전자,005930,2019-06-13,44200,44400,43400,43750,-1.91,16906541
KOSPI,삼성전자,005930,2019-06-14,43750,44150,43300,44000,0.57,9322873
KOSPI,삼성전자,005930,2019-06-17,43750,44050,43400,43900,-0.23,11890424
KOSPI,삼성전자,005930,2019-06-18,43750,44500,43650,44350,1.03,7994928
KOSPI,삼성전자,005930,2019-06-19,45450,45450,45000,45350,2.25,10417690
KOSPI,삼성전자,005930,2019-06-20,44850,45500,44850,45500,0.33,7147785
KOSPI,삼성전자,005930,2019-06-21,45750,45800,45200,45700,0.44,9454913
KOSPI,삼성전자,005930,2019-06-24,45200,45800,45200,45500,-0.44,6085066
KOSPI,삼성전자,005930,2019-06-25,45200,45800,45200,45600,0.22,7076774
KOSPI,삼성전자,005930,2019-06-26,45800,46000,45600,45700,0.22,9226097
KOSPI,삼성전자,005930,2019-06-27,46000,46600,45750,46500,1.75,12603534
KOSPI,삼성전자,005930,2019-06-28,47000,47000,46700,47000,1.08,12949231
KOSPI,삼성전자,005930,2019-07-01,47350,47400,46250,46600,-0.85,11383522
KOSPI,삼성전자,005930,2019-07-02,46200,46900,45850,46250,-0.75,8463073
KOSPI,삼성전자,005930,2019-07-03,45750,46350,45200,45400,-1.84,9669368
KOSPI,삼성전자,005930,2019-07-04,45250,46200,45250,46000,1.32,6365573
KOSPI,삼성전자,005930,2019-07-05,45950,45950,45250,45650,-0.76,7235395
KOSPI,삼성전자,005930,2019-07-08,44750,44800,44350,44400,-2.74,7823843
KOSPI,삼성전자,005930,2019-07-09,44850,45450,44700,45100,1.58,7646421
KOSPI,삼성전자,005930,2019-07-10,45550,46150,45500,45550,1,9253930
KOSPI,삼성전자,005930,2019-07-11,46350,46550,46150,46200,1.43,10989751
KOSPI,삼성전자,005930,2019-07-12,46350,46400,45800,46300,0.22,5245804
KOSPI,삼성전자,005930,2019-07-15,45950,46650,45750,46450,0.32,4717226
KOSPI,삼성전자,005930,2019-07-16,46450,46850,46300,46850,0.86,7407824
KOSPI,삼성전자,005930,2019-07-17,46150,46350,45950,46050,-1.71,5216602
KOSPI,삼성전자,005930,2019-07-18,46450,46450,45650,46100,0.11,5143554
KOSPI,삼성전자,005930,2019-07-19,46650,46950,46600,46800,1.52,8819393
KOSPI,삼성전자,005930,2019-07-22,46800,47300,46600,47200,0.85,9009109
KOSPI,삼성전자,005930,2019-07-23,47350,47550,47050,47300,0.21,9061381
KOSPI,삼성전자,005930,2019-07-24,47100,47150,46250,46400,-1.9,8756522
KOSPI,삼성전자,005930,2019-07-25,47150,47200,46600,47200,1.72,8408838
KOSPI,삼성전자,005930,2019-07-26,46650,47150,46550,47150,-0.11,7873886
KOSPI,삼성전자,005930,2019-07-29,46800,47050,46000,46100,-2.23,6856846
KOSPI,삼성전자,005930,2019-07-30,46300,46850,46300,46550,0.98,5551014
KOSPI,삼성전자,005930,2019-07-31,46200,46600,45000,45350,-2.58,12872916
KOSPI,삼성전자,005930,2019-08-01,44900,45500,44850,45200,-0.33,7811181
KOSPI,삼성전자,005930,2019-08-02,44550,45500,44300,44950,-0.55,12151374
KOSPI,삼성전자,005930,2019-08-05,44350,44600,43600,43950,-2.22,14214086
KOSPI,삼성전자,005930,2019-08-06,42500,43800,42500,43500,-1.02,15083824
KOSPI,삼성전자,005930,2019-08-07,43600,43900,43100,43200,-0.69,10002533
KOSPI,삼성전자,005930,2019-08-08,43250,43500,42650,42650,-1.27,16926881
KOSPI,삼성전자,005930,2019-08-09,43250,43350,43050,43150,1.17,9685147
KOSPI,삼성전자,005930,2019-08-12,44000,44000,43550,43700,1.27,8466169
KOSPI,삼성전자,005930,2019-08-13,43500,43500,42950,43000,-1.6,7276979
KOSPI,삼성전자,005930,2019-08-14,43900,44250,43500,43700,1.63,8750135
KOSPI,삼성전자,005930,2019-08-16,43800,43900,43300,43900,0.46,9528115
KOSPI,삼성전자,005930,2019-08-19,44350,44350,43500,43600,-0.68,6014218
KOSPI,삼성전자,005930,2019-08-20,43950,44600,43550,44450,1.95,8434205
KOSPI,삼성전자,005930,2019-08-21,44350,44800,44150,44500,0.11,6571717
KOSPI,삼성전자,005930,2019-08-22,44500,44700,43850,44050,-1.01,8061177
KOSPI,삼성전자,005930,2019-08-23,43800,44200,43650,43950,-0.23,5017381
KOSPI,삼성전자,005930,2019-08-26,43050,43800,42950,43600,-0.8,7954949
KOSPI,삼성전자,005930,2019-08-27,43650,44200,43600,44050,1.03,16883932
KOSPI,삼성전자,005930,2019-08-28,44100,44400,43750,44150,0.23,5758333
KOSPI,삼성전자,005930,2019-08-29,44200,44200,43050,43400,-1.7,10768862
KOSPI,삼성전자,005930,2019-08-30,43750,44300,43750,44000,1.38,9899073
KOSPI,삼성전자,005930,2019-09-02,44850,44850,43650,43800,-0.45,7185537
KOSPI,삼성전자,005930,2019-09-03,43550,43650,43100,43250,-1.26,9774941
KOSPI,삼성전자,005930,2019-09-04,43250,44100,43150,44100,1.97,12441837
KOSPI,삼성전자,005930,2019-09-05,44800,46100,44450,45700,3.63,18297430
KOSPI,삼성전자,005930,2019-09-06,46500,46500,45850,46300,1.31,9896562
KOSPI,삼성전자,005930,2019-09-09,46450,47000,46300,46900,1.3,9434157
KOSPI,삼성전자,005930,2019-09-10,47100,47200,46550,47000,0.21,9231792
KOSPI,삼성전자,005930,2019-09-11,47300,47400,46800,47150,0.32,16141619
KOSPI,삼성전자,005930,2019-09-16,47000,47100,46400,47100,-0.11,15550926
KOSPI,삼성전자,005930,2019-09-17,47000,47100,46800,46900,-0.42,7006280
KOSPI,삼성전자,005930,2019-09-18,46900,47700,46800,47700,1.71,10413027
KOSPI,삼성전자,005930,2019-09-19,48050,49200,47850,49150,3.04,16461413
KOSPI,삼성전자,005930,2019-09-20,49400,49600,49100,49200,0.1,15460210
KOSPI,삼성전자,005930,2019-09-23,49250,49300,49000,49300,0.2,7568553
KOSPI,삼성전자,005930,2019-09-24,49050,49650,48850,49500,0.41,7871955
KOSPI,삼성전자,005930,2019-09-25,49200,49350,48800,48900,-1.21,9187141
KOSPI,삼성전자,005930,2019-09-26,49000,49250,48900,49200,0.61,8494756
KOSPI,삼성전자,005930,2019-09-27,48000,48700,48000,48400,-1.63,8048041
KOSPI,삼성전자,005930,2019-09-30,48050,49250,47900,49050,1.34,9497119
KOSPI,삼성전자,005930,2019-10-01,48900,49100,48650,48850,-0.41,6206035
KOSPI,삼성전자,005930,2019-10-02,48350,48400,47600,47600,-2.56,8382463
KOSPI,삼성전자,005930,2019-10-04,47400,48650,47350,48000,0.84,9331695
KOSPI,삼성전자,005930,2019-10-07,48350,48700,47650,47750,-0.52,7047273
KOSPI,삼성전자,005930,2019-10-08,47900,49000,47600,48900,2.41,14239367
KOSPI,삼성전자,005930,2019-10-10,48200,49200,48000,48550,-0.72,18639855
KOSPI,삼성전자,005930,2019-10-11,49000,49450,48800,49150,1.24,7783275
KOSPI,삼성전자,005930,2019-10-14,50000,50300,49850,50000,1.73,11130635
KOSPI,삼성전자,005930,2019-10-15,49900,50200,49900,50100,0.2,6058105
KOSPI,삼성전자,005930,2019-10-16,50700,50900,50400,50700,1.2,9136282
KOSPI,삼성전자,005930,2019-10-17,50500,50600,50100,50500,-0.39,6701380
KOSPI,삼성전자,005930,2019-10-18,50300,50900,49650,49900,-1.19,8483106
KOSPI,삼성전자,005930,2019-10-21,49900,50400,49800,50300,0.8,4406531
KOSPI,삼성전자,005930,2019-10-22,50800,51500,50700,51200,1.79,10898729
KOSPI,삼성전자,005930,2019-10-23,51300,51500,50800,51200,0,8663880
KOSPI,삼성전자,005930,2019-10-24,52500,52500,50500,50700,-0.98,21185785
KOSPI,삼성전자,005930,2019-10-25,50800,51200,50500,50900,0.39,7879897
KOSPI,삼성전자,005930,2019-10-28,50700,51500,50700,51300,0.79,6431522
KOSPI,삼성전자,005930,2019-10-29,51400,51700,50800,51100,-0.39,7581629
KOSPI,삼성전자,005930,2019-10-30,50700,50800,50200,50400,-1.37,8959435
KOSPI,삼성전자,005930,2019-10-31,51000,51400,50300,50400,0,10304777
KOSPI,삼성전자,005930,2019-11-01,50600,51200,50400,51200,1.59,8467846
KOSPI,삼성전자,005930,2019-11-04,51700,52300,51400,52300,2.15,13012411
KOSPI,삼성전자,005930,2019-11-05,52400,52700,52100,52700,0.76,10581034
KOSPI,삼성전자,005930,2019-11-06,52900,53500,52700,53300,1.14,14361133
KOSPI,삼성전자,005930,2019-11-07,53400,53400,52400,52900,-0.75,9257116
KOSPI,삼성전자,005930,2019-11-08,53200,53300,52000,52100,-1.51,11603290
KOSPI,삼성전자,005930,2019-11-11,52200,52200,51400,51600,-0.96,8185952
KOSPI,삼성전자,005930,2019-11-12,51800,52600,51600,52600,1.94,6576148
KOSPI,삼성전자,005930,2019-11-13,52500,52500,52000,52500,-0.19,6225196
KOSPI,삼성전자,005930,2019-11-14,51900,52800,51900,52800,0.57,12010018
KOSPI,삼성전자,005930,2019-11-15,52900,53700,52600,53700,1.7,9703360
KOSPI,삼성전자,005930,2019-11-18,53600,53800,53200,53500,-0.37,7746554
KOSPI,삼성전자,005930,2019-11-19,53200,53500,52700,53500,0,8907177
KOSPI,삼성전자,005930,2019-11-20,53400,53400,52000,52000,-2.8,12560070
KOSPI,삼성전자,005930,2019-11-21,51600,52100,50600,51000,-1.92,14298646
KOSPI,삼성전자,005930,2019-11-22,51000,51600,50900,51600,1.18,8478310
KOSPI,삼성전자,005930,2019-11-25,52200,52600,51700,51800,0.39,9050625
KOSPI,삼성전자,005930,2019-11-26,51900,52900,51800,51800,0,27372226
KOSPI,삼성전자,005930,2019-11-27,51800,52300,51600,52200,0.77,7546261
KOSPI,삼성전자,005930,2019-11-28,51900,52100,51300,51300,-1.72,6833885
KOSPI,삼성전자,005930,2019-11-29,51200,51400,50200,50300,-1.95,11179334
KOSPI,삼성전자,005930,2019-12-02,50900,51300,50400,50400,0.2,18877252
KOSPI,삼성전자,005930,2019-12-03,49800,50300,49500,49900,-0.99,12059812
KOSPI,삼성전자,005930,2019-12-04,49600,49850,49000,49450,-0.9,13246549
KOSPI,삼성전자,005930,2019-12-05,50200,50400,49500,49500,0.1,10449715
KOSPI,삼성전자,005930,2019-12-06,50100,50900,49950,50400,1.82,11414563
KOSPI,삼성전자,005930,2019-12-09,50900,51400,50700,51200,1.59,8470627
KOSPI,삼성전자,005930,2019-12-10,51000,51600,50700,51500,0.59,6882771
KOSPI,삼성전자,005930,2019-12-11,51500,52200,51400,51900,0.78,11379521
KOSPI,삼성전자,005930,2019-12-12,53000,53300,52700,53300,2.7,29178697
KOSPI,삼성전자,005930,2019-12-13,54500,54800,53900,54700,2.63,18120261
KOSPI,삼성전자,005930,2019-12-16,54500,54900,54300,54700,0,11512405
KOSPI,삼성전자,005930,2019-12-17,55800,56700,55400,56700,3.66,19358433
KOSPI,삼성전자,005930,2019-12-18,56700,57200,56000,56300,-0.71,15558208
KOSPI,삼성전자,005930,2019-12-19,57000,57300,55500,56000,-0.53,14180520
KOSPI,삼성전자,005930,2019-12-20,56100,56500,55600,56000,0,12095519
KOSPI,삼성전자,005930,2019-12-23,56100,56400,55100,55500,-0.89,9839252
KOSPI,삼성전자,005930,2019-12-24,55600,55700,54800,55000,-0.9,11868463
KOSPI,삼성전자,005930,2019-12-26,54700,55400,54400,55400,0.73,9645034
KOSPI,삼성전자,005930,2019-12-27,55700,56900,55500,56500,1.99,12313056
KOSPI,삼성전자,005930,2019-12-30,56200,56600,55700,55800,-1.24,8356767
KOSPI,삼성전자,005930,2020-01-02,55500,56000,55000,55200,-1.08,12993228
KOSPI,삼성전자,005930,2020-01-03,56000,56600,54900,55500,0.54,15422255
KOSPI,삼성전자,005930,2020-01-06,54900,55600,54600,55500,0,10278951
KOSPI,삼성전자,005930,2020-01-07,55700,56400,55600,55800,0.54,10009778
KOSPI,삼성전자,005930,2020-01-08,56200,57400,55900,56800,1.79,23501171
KOSPI,삼성전자,005930,2020-01-09,58400,58600,57400,58600,3.17,24102579
KOSPI,삼성전자,005930,2020-01-10,58800,59700,58300,59500,1.54,16000170
KOSPI,삼성전자,005930,2020-01-13,59600,60000,59100,60000,0.84,11359139
KOSPI,삼성전자,005930,2020-01-14,60400,61000,59900,60000,0,16906295
KOSPI,삼성전자,005930,2020-01-15,59500,59600,58900,59000,-1.67,14300928
KOSPI,삼성전자,005930,2020-01-16,59100,60700,59000,60700,2.88,14381774
KOSPI,삼성전자,005930,2020-01-17,61900,62000,61000,61300,0.99,16025661
KOSPI,삼성전자,005930,2020-01-20,62000,62800,61700,62400,1.79,12528855
KOSPI,삼성전자,005930,2020-01-21,62000,62400,61200,61400,-1.6,11142693
KOSPI,삼성전자,005930,2020-01-22,60500,62600,60400,62300,1.47,15339565
KOSPI,삼성전자,005930,2020-01-23,61800,61800,60700,60800,-2.41,14916555
KOSPI,삼성전자,005930,2020-01-28,59400,59400,58300,58800,-3.29,23664541
KOSPI,삼성전자,005930,2020-01-29,59100,59700,58800,59100,0.51,16446102
KOSPI,삼성전자,005930,2020-01-30,58800,58800,56800,57200,-3.21,20821939
KOSPI,삼성전자,005930,2020-01-31,57800,58400,56400,56400,-1.4,19749457
KOSPI,삼성전자,005930,2020-02-03,55500,57400,55200,57200,1.42,23995260
KOSPI,삼성전자,005930,2020-02-04,57100,59000,56800,58900,2.97,21800192
KOSPI,삼성전자,005930,2020-02-05,60000,60200,58900,59500,1.02,19278165
KOSPI,삼성전자,005930,2020-02-06,60100,61100,59700,61100,2.69,14727159
KOSPI,삼성전자,005930,2020-02-07,61100,61200,59700,60400,-1.15,16402493
KOSPI,삼성전자,005930,2020-02-10,59200,59800,59100,59700,-1.16,13107121
KOSPI,삼성전자,005930,2020-02-11,59800,60700,59700,59900,0.34,11071231
KOSPI,삼성전자,005930,2020-02-12,60300,60700,59700,60500,1,12904207
KOSPI,삼성전자,005930,2020-02-13,61200,61600,60500,60700,0.33,18449775
KOSPI,삼성전자,005930,2020-02-14,60900,61900,60200,61800,1.81,13276067
KOSPI,삼성전자,005930,2020-02-17,61600,62000,61200,61500,-0.49,8740596
KOSPI,삼성전자,005930,2020-02-18,60800,60900,59700,59800,-2.76,16674266
